,storm_code,storm_name,mad1_bursts,mad2_bursts,mad1_threshold,mad2_threshold,iqr1_bursts,iqr2_bursts,iqr1_threshold,iqr2_threshold,logn1_bursts,logn2_bursts,logn1_threshold,logn2_threshold,total_bins,mad1_prop,mad2_prop,iqr1_prop,iqr2_prop,logn1_prop,logn2_prop
358,ATL_14_8,Gonzalo,0,0,6.1680955388142955,7.068882084152486,0,0,5.225746673713201,6.129823864032977,1,0,4.814248811189286,5.957185174168389,143,0.0,0.0,0.0,0.0,0.7,0.0
359,WPAC_12_26,Bopha,0,0,5.967748020490667,6.884038752364822,1,0,5.0310462913563825,5.942234273915506,6,0,4.572814339148719,5.693148318869974,322,0.0,0.0,0.31,0.0,1.86,0.0
360,ATL_10_11,Igor,25,25,0.6931471805599453,0.6931471805599453,0,0,2.525728644308255,2.9838740102453327,2,0,2.310379702673492,2.894750694170795,54,46.3,46.3,0.0,0.0,3.7,0.0
361,WPAC_18_3,Jelawat,0,0,11.302806481353763,12.955114758181951,0,0,10.421218788453233,12.506663100146582,0,0,8.512224589788117,10.6594832925115,106,0.0,0.0,0.0,0.0,0.0,0.0
362,SHEM_18_11,Dumazile,1,1,0.6931471805599453,0.6931471805599453,1,1,1.4451858789480823,1.6331955535451166,0,0,2.573243926530288,3.325282624918425,4,25.0,25.0,25.0,25.0,0.0,0.0
363,WPAC_15_4,Maysak,0,0,5.9503031317079405,6.88857277030087,4,0,5.1298987149230735,6.065799803373869,6,0,4.882410963195104,6.139904973182658,209,0.0,0.0,1.91,0.0,2.87,0.0
364,ATL_19_5,Dorian,0,0,5.9503031317079405,6.88857277030087,3,0,4.927253685157204,5.812493516166533,7,0,4.63672430049887,5.811049317432309,275,0.0,0.0,1.09,0.0,2.55,0.0
365,SHEM_12_4,Benilde,0,0,6.336480417799242,7.227453341689108,0,0,5.247681750579456,6.039741802804362,0,0,5.117752299881921,6.332634140435088,29,0.0,0.0,0.0,0.0,0.0,0.0
366,WPAC_20_25,Vamco,4,3,2.7204727211007667,3.125937829208931,1,0,3.8766508031652673,4.672526708816598,1,0,3.73314138964063,4.800198353064273,26,15.38,11.54,3.85,0.0,3.85,0.0
367,IO_14_3,Hudhud,0,0,5.335101590604128,6.182399450991332,5,2,4.068340412331825,4.810772443247754,5,0,4.135261545777878,5.204224711445168,104,0.0,0.0,4.81,1.92,4.81,0.0
368,WPAC_16_25,Haima,0,0,6.041100745555974,6.9101385925795835,1,0,4.982235819574558,5.8254352963596725,2,0,4.672253307486427,5.80306727024419,139,0.0,0.0,0.72,0.0,1.44,0.0
369,WPAC_11_14,Nanmadol,1,0,4.763267353891182,5.551724714255452,7,1,4.179502370562409,4.949724891035983,6,0,4.2021527024704675,5.327587807554118,121,0.83,0.0,5.79,0.83,4.96,0.0
370,WPAC_15_9,Chan-Hom,0,0,8.723231274827508,10.1095256359474,0,0,7.438481564454465,8.850162088261067,2,0,6.35972666809767,7.963610356631002,161,0.0,0.0,0.0,0.0,1.24,0.0
371,IO_19_2,Vayu,0,0,3.0081547935525483,3.413619901660713,2,1,2.4849066497880004,2.831480240067973,1,0,2.6424720158986172,3.243199158156383,40,0.0,0.0,5.0,2.5,2.5,0.0
372,WPAC_13_22,Fitow,0,0,2.7204727211007667,3.125937829208931,0,0,2.8903717578961645,3.439677902230219,0,0,2.816846866545923,3.5283037469781187,9,0.0,0.0,0.0,0.0,0.0,0.0
373,WPAC_18_14,Wukong,0,0,6.565374063469362,7.538329137997017,0,0,5.797160274421672,7.047821978630344,0,0,4.767358197094275,6.011907038162331,22,0.0,0.0,0.0,0.0,0.0,0.0
374,WPAC_19_29,Kammuri,0,0,9.17701745135264,10.735162069399188,0,0,7.982143178759382,9.575319495340702,2,0,6.969592285522104,8.85996068454103,177,0.0,0.0,0.0,0.0,1.13,0.0
375,EPAC_11_13,Kenneth,0,0,8.014107139744421,9.295040985206485,0,0,7.162914159728359,8.505702832353435,1,0,6.578626703365826,8.29721651638834,81,0.0,0.0,0.0,0.0,1.23,0.0
376,WPAC_18_9,Prapiroon,0,0,4.1588830833596715,4.852030263919617,1,0,3.9120230054281464,4.716741961645196,1,0,3.5856742279415745,4.586370726649573,25,0.0,0.0,4.0,0.0,4.0,0.0
377,WPAC_10_16,Chaba,1,0,4.1588830833596715,4.852030263919617,2,1,3.465735902799726,4.158883083359671,2,0,3.432276985546104,4.363936110809966,51,1.96,0.0,3.92,1.96,3.92,0.0
378,ATL_10_19,Richard,0,0,8.612223755860303,10.057409634808383,0,0,7.11589845235201,8.54829947516004,0,0,5.959108148255652,7.524432436364614,58,0.0,0.0,0.0,0.0,0.0,0.0
379,WPAC_18_30,Kong-Rey,0,0,6.408223661834905,7.389052914846632,0,0,5.433605668822458,6.417540551833824,0,0,4.908207230966019,6.128300450816891,67,0.0,0.0,0.0,0.0,0.0,0.0
380,WPAC_15_27,In-Fa,0,0,8.284443246095801,9.61944431282814,0,0,6.887552571664618,8.207081236472249,0,0,6.05806223425288,7.614926331885261,205,0.0,0.0,0.0,0.0,0.0,0.0
381,ATL_12_17,Rafael,0,0,8.030084094267563,9.416378455387454,0,0,7.090076835776092,8.587942972553087,3,0,6.017617372534613,7.651402825849642,97,0.0,0.0,0.0,0.0,3.09,0.0
382,SHEM_16_7,Victor,2,2,0.6931471805599453,0.6931471805599453,0,0,2.0794415416798357,2.4260151319598084,0,0,1.7297107457115002,2.109363092175289,5,40.0,40.0,0.0,0.0,0.0,0.0
383,EPAC_18_7,Fabio,2,0,4.1588830833596715,4.852030263919617,0,0,4.553876891600541,5.519059319360689,1,0,4.362512295204299,5.6193167823011585,27,7.41,0.0,0.0,0.0,3.7,0.0
384,WPAC_18_19,Leepi,0,0,9.17701745135264,10.735162069399188,0,0,7.4990081518607425,9.027186599545956,0,0,6.38323716086982,8.070197284220535,69,0.0,0.0,0.0,0.0,0.0,0.0
385,WPAC_13_31,Haiyan,0,0,7.927677197792579,9.003533488194396,0,0,6.6951296612119044,7.74768541406788,0,0,6.443103256408255,7.903738455322402,212,0.0,0.0,0.0,0.0,0.0,0.0
386,SHEM_18_16,Nora,0,0,7.6077922750087605,8.726815560936998,0,0,6.246329717750907,7.394157571780486,0,0,5.980800599927678,7.508650568406749,34,0.0,0.0,0.0,0.0,0.0,0.0
387,SHEM_20_5,Calvinia,3,3,0.6931471805599453,0.6931471805599453,0,0,3.58351893845611,4.306111877930151,0,0,3.7024908782419512,4.820298412639781,7,42.86,42.86,0.0,0.0,0.0,0.0
388,WPAC_13_17,Usagi,0,0,7.067641160273857,8.126248114328266,0,0,5.717685379825192,6.744747246672965,0,0,5.193717981768103,6.467128291903159,117,0.0,0.0,0.0,0.0,0.0,0.0
389,WPAC_16_16,Meranti,0,0,6.985164011462914,8.023151678314589,0,0,5.821565510312585,6.829017020583716,1,0,5.17629638996604,6.388261440026825,171,0.0,0.0,0.0,0.0,0.58,0.0
390,CPAC_16_1,Pali,0,0,6.59167373200866,7.690286020676769,2,0,5.895357236852928,7.076563344370896,3,0,5.406423351185424,6.883211479348142,62,0.0,0.0,3.23,0.0,4.84,0.0
391,SHEM_20_4,Sarai,1,0,2.7204727211007667,3.125937829208931,1,0,2.525728644308255,2.9838740102453327,1,0,2.552487836187127,3.215075706734063,21,4.76,0.0,4.76,0.0,4.76,0.0
392,WPAC_15_25,Champi,7,4,4.1588830833596715,4.852030263919617,3,0,5.744604469176456,7.007468791330583,3,0,5.154959238404253,6.683606375484031,73,9.59,5.48,4.11,0.0,4.11,0.0
393,WPAC_15_17,Atsani,0,0,2.7204727211007667,3.125937829208931,0,0,2.6168894227052326,3.0978249832415545,0,0,2.2790290434207563,2.8270999448534435,20,0.0,0.0,0.0,0.0,0.0,0.0
394,EPAC_16_19,Ulika,0,0,3.6527404074980634,4.163566031264054,0,0,3.697178256928632,4.346819748993762,0,0,3.1929090787117724,3.9245054217895943,9,0.0,0.0,0.0,0.0,0.0,0.0
395,EPAC_13_4,Dalila,1,0,4.718498871295096,5.411646051855041,3,1,4.02535169073515,4.685116023138965,2,0,4.380874598664425,5.493871099218669,35,2.86,0.0,8.57,2.86,5.71,0.0
396,EPAC_20_18,Marie,0,0,5.19295685089021,6.088836585504238,0,0,4.068340412331825,4.810772443247754,1,0,3.7996152450074283,4.788208381877774,44,0.0,0.0,0.0,0.0,2.27,0.0
397,IO_20_2,Nisarga,1,0,1.7068099508303562,1.9095425048844386,0,0,2.0794415416798357,2.4260151319598084,0,0,1.9001981121633038,2.3205657804738173,14,7.14,0.0,0.0,0.0,0.0,0.0
398,SHEM_19_19,Savannah,0,0,5.495122929058925,6.382426124059828,0,0,5.493061443340549,6.591673732008658,5,0,5.157732979086597,6.574612616831221,121,0.0,0.0,0.0,0.0,4.13,0.0
399,WPAC_19_23,Matmo,0,0,6.59167373200866,7.690286020676769,0,0,6.031286041294653,7.192533961338343,0,0,5.5862132870229,7.107097299542823,91,0.0,0.0,0.0,0.0,0.0,0.0
400,SHEM_11_7,Zelia,0,0,5.27460083993072,6.190891571804875,0,0,5.934256033439786,7.244533246659746,0,0,4.271919364150111,5.497900260636052,48,0.0,0.0,0.0,0.0,0.0,0.0
401,WPAC_14_20,Nuri,0,0,5.586416018885034,6.433713879272236,0,0,5.416100402204421,6.423551912475553,2,0,4.739661015632896,5.919249632435728,121,0.0,0.0,0.0,0.0,1.65,0.0
402,WPAC_12_24,Son-Tinh,1,0,4.1588830833596715,4.852030263919617,2,0,3.9120230054281464,4.716741961645196,2,0,3.616210018298908,4.608598068727742,41,2.44,0.0,4.88,0.0,4.88,0.0
403,EPAC_18_10,Hector,7,2,3.6527404074980634,4.163566031264054,8,2,3.5065578973199822,4.108544299482951,7,1,3.5999054936793904,4.510038654811183,184,3.8,1.09,4.35,1.09,3.8,0.54
404,IO_15_4,Chapala,11,11,0.6931471805599453,0.6931471805599453,0,0,2.0794415416798357,2.4260151319598084,0,0,1.8317252932244128,2.2427457581168273,25,44.0,44.0,0.0,0.0,0.0,0.0
405,WPAC_15_23,Choi-Wan,0,0,2.6287476860138907,2.9753212762938634,0,0,1.9780752646527948,2.273965716419247,0,0,2.159679769925957,2.6392358614653437,6,0.0,0.0,0.0,0.0,0.0,0.0
406,EPAC_18_14,Lane,2,0,5.792262358221201,6.677851738985218,11,0,5.3482972988530575,6.338798033286349,14,0,5.137852207013495,6.456638757054334,294,0.68,0.0,3.74,0.0,4.76,0.0
407,IO_18_6,Titli,0,0,3.8066624897703205,4.355968634104375,0,0,3.554212987222145,4.168113161860654,0,0,3.1888003389694095,3.9418826048646065,48,0.0,0.0,0.0,0.0,0.0,0.0
408,SHEM_13_16,Haruna,0,0,4.884519022161982,5.657708910395463,0,0,3.9120230054281464,4.716741961645196,1,0,3.4390971102235772,4.332097414470435,23,0.0,0.0,0.0,0.0,4.35,0.0
409,SHEM_15_13,Marcia,4,1,2.7204727211007667,3.125937829208931,1,0,3.1986731175506815,3.8250546017983655,1,0,3.0894789579357487,3.885316998904739,29,13.79,3.45,3.45,0.0,3.45,0.0
410,WPAC_18_28,Trami,9,3,5.0106352940962555,5.815354250313305,9,1,5.057198283090997,6.04684478169672,4,0,5.542073425132244,7.153458073285174,80,11.25,3.75,11.25,1.25,5.0,0.0
411,SHEM_15_18,Nathan,0,0,6.186208623900493,7.284820912568602,8,1,4.722953221644475,5.730404731915607,11,1,4.531067796391517,5.804040019061032,201,0.0,0.0,3.98,0.5,5.47,0.5
412,SHEM_17_5,Dineo,1,0,2.7204727211007667,3.125937829208931,0,0,3.6039299357162378,4.28094248599179,0,0,3.1124256475553134,3.8919361424273404,15,6.67,0.0,0.0,0.0,0.0,0.0
413,SHEM_13_15,Gino,1,0,2.7204727211007667,3.125937829208931,0,0,3.9120230054281464,4.716741961645196,0,0,3.260457008219097,4.128567833886667,9,11.11,0.0,0.0,0.0,0.0,0.0
414,SHEM_15_19,Olwyn,0,0,6.1258451883937575,7.137446100072237,0,0,5.083472618048523,6.079687700393626,0,0,4.33795003646356,5.441958702536766,13,0.0,0.0,0.0,0.0,0.0,0.0
415,SHEM_15_1,Adjali,0,0,8.834084426759365,10.057080541739701,0,0,7.630102425850579,8.988321887979168,0,0,6.669311947990054,8.216965936018248,48,0.0,0.0,0.0,0.0,0.0,0.0
416,SHEM_12_7,Ethel,0,0,3.997536780515743,4.658414700506903,1,0,3.3989702064874647,4.075425962969344,1,0,3.2470683991483993,4.106615407412207,22,0.0,0.0,4.55,0.0,4.55,0.0
417,EPAC_13_8,Henriette,1,1,2.7204727211007667,3.125937829208931,1,1,2.525728644308255,2.9838740102453327,1,0,2.5783369893929553,3.229375121962632,25,4.0,4.0,4.0,4.0,4.0,0.0
418,EPAC_12_4,Daniel,1,1,2.7204727211007667,3.125937829208931,1,0,3.7013019741124937,4.45334067250063,1,0,3.469090952865775,4.443308533348777,13,7.69,7.69,7.69,0.0,7.69,0.0
419,SHEM_10_16,Gelane,5,0,4.564348191467836,5.2574953720277815,8,0,4.382026634673881,5.202880221175325,9,0,4.273302942379307,5.408033836434665,151,3.31,0.0,5.3,0.0,5.96,0.0
420,WPAC_10_11,Meranti,1,0,1.909542504884438,2.11227505893852,1,1,1.5040773967762737,1.706809950830356,1,0,1.8785122576113151,2.2915308335789986,8,12.5,0.0,12.5,12.5,12.5,0.0
421,WPAC_18_31,Yutu,0,0,7.438971592395863,8.537583881063972,0,0,6.340359303727752,7.438971592395861,1,0,5.818266245703413,7.238872982883994,214,0.0,0.0,0.0,0.0,0.47,0.0
422,EPAC_10_9,Frank,0,0,6.063117046700158,7.1116876060897765,3,0,4.810531114786398,5.7638523905727315,3,0,4.643799734566231,5.918608878402729,84,0.0,0.0,3.57,0.0,3.57,0.0
423,ATL_20_17,Paulette,0,0,7.650109203596732,8.9028721720921,7,0,6.572981598996506,7.86965340846566,8,0,6.395433150490272,8.149082259919734,211,0.0,0.0,3.32,0.0,3.79,0.0
424,ATL_17_9,Harvey,0,0,7.595027209319415,8.894310193449677,4,0,6.068425588244111,7.310878913138111,4,0,5.966971085706259,7.629562385298162,113,0.0,0.0,3.54,0.0,3.54,0.0
425,EPAC_19_15,Lorena,0,0,7.483536003770915,8.677407454438091,6,0,6.3300496601263845,7.510202597049457,6,0,6.134410268423103,7.753040490102272,150,0.0,0.0,4.0,0.0,4.0,0.0
426,ATL_10_6,Danielle,0,0,6.576550886486209,7.658212399316478,0,0,5.436450951366279,6.520910617040821,0,0,4.637558407790422,5.808578176126782,84,0.0,0.0,0.0,0.0,0.0,0.0
427,SHEM_19_23,Wallace,0,0,8.506842093886158,9.819028482852326,2,0,6.985906088253854,8.245905073053489,5,0,6.496545527989466,8.08848658611505,157,0.0,0.0,1.27,0.0,3.18,0.0
428,SHEM_14_21,Hellen,0,0,3.0081547935525483,3.413619901660713,2,1,2.4849066497880004,2.831480240067973,2,0,2.5520689568338,3.096233255352767,47,0.0,0.0,4.26,2.13,4.26,0.0
429,EPAC_16_4,Celia,1,1,0.6931471805599453,0.6931471805599453,1,0,1.3862943611198904,1.5595811562598767,0,0,1.7245736633152227,2.124762374599537,3,33.33,33.33,33.33,0.0,0.0,0.0
430,WPAC_11_18,Roke,4,2,1.7068099508303562,1.9095425048844386,2,2,1.9356005054539454,2.2462138366774456,1,1,2.3157770864937595,2.913312096385839,26,15.38,7.69,7.69,7.69,3.85,3.85
431,EPAC_11_5,Eugene,3,2,4.1588830833596715,4.852030263919617,3,1,4.353224492031545,5.268243819899445,3,0,4.467112112955482,5.769141395842509,50,6.0,4.0,6.0,2.0,6.0,0.0
432,CPAC_14_2,Ana,0,0,9.337044045829892,10.88256527250905,0,0,7.763999111148437,9.302639410827021,1,0,6.517878181464136,8.194357475520297,168,0.0,0.0,0.0,0.0,0.6,0.0
433,WPAC_20_22,Goni,0,0,5.348291045321487,6.085889988452266,4,0,4.4796069630127455,5.197149225657407,4,0,4.51924053441769,5.604132133595387,133,0.0,0.0,3.01,0.0,3.01,0.0
434,EPAC_18_21,Sergio,0,0,6.855075021153224,8.006367567650248,0,0,5.975823208164627,7.12320541992581,1,0,5.598135424094845,7.10817304390374,62,0.0,0.0,0.0,0.0,1.61,0.0
435,SHEM_20_8,Tino,0,0,0.6931471805599453,0.6931471805599453,0,0,0.6931471805599453,0.6931471805599453,0,0,0.6931471805599453,0.6931471805599453,2,0.0,0.0,0.0,0.0,0.0,0.0
436,SHEM_18_9,Gita,4,4,2.7204727211007667,3.125937829208931,4,2,3.3322045101752034,3.991968842579018,2,0,4.311392043493469,5.65698000071697,27,14.81,14.81,14.81,7.41,7.41,0.0
437,SHEM_20_22,Herold,0,0,5.323162406545151,6.1340926227614805,1,0,4.448516375942714,5.2140718796484204,1,0,4.417805150404522,5.543365859444126,67,0.0,0.0,1.49,0.0,1.49,0.0
438,SHEM_14_7,Ian,0,0,6.8744848742258435,8.106628555518476,0,0,5.832859516931343,7.016421323997152,3,0,5.117369527554272,6.546194329550447,71,0.0,0.0,0.0,0.0,4.23,0.0
439,SHEM_18_19,Keni,0,0,8.054815384801802,8.973599887431478,0,0,6.6226492203545835,7.438898979505057,0,0,6.879660314531561,8.281426006709419,46,0.0,0.0,0.0,0.0,0.0,0.0
440,EPAC_16_8,Georgette,0,0,4.716741961645196,5.521460917862246,0,0,5.005985966920483,6.084195663510618,2,0,4.217745083210602,5.411758009409622,42,0.0,0.0,0.0,0.0,4.76,0.0
441,WPAC_19_21,Neoguri,3,0,3.6527404074980634,4.163566031264054,3,0,3.649523167026469,4.287250886616059,4,0,3.3685112436319535,4.181013522782131,86,3.49,0.0,3.49,0.0,4.65,0.0
442,ATL_18_3,Chris,2,0,4.716741961645196,5.521460917862246,1,0,4.942967196644269,6.00542220066535,3,0,4.603416908498034,5.916378235141997,82,2.44,0.0,1.22,0.0,3.66,0.0
443,WPAC_16_6,Nida,0,0,5.306217301660359,6.20762195436768,0,0,4.142448384485547,4.903407408439906,1,0,3.7822540729499394,4.746282843307626,34,0.0,0.0,0.0,0.0,2.94,0.0
444,WPAC_18_26,Mangkhut,0,0,7.012607932366414,8.088747365182465,2,0,5.794443002886387,6.896480163328011,3,0,5.265000625526936,6.59113041271209,160,0.0,0.0,1.25,0.0,1.88,0.0
445,IO_14_4,Nilofar,4,2,2.7204727211007667,3.125937829208931,5,2,2.525728644308255,2.9838740102453327,4,0,2.675638708810223,3.3714107783835408,54,7.41,3.7,9.26,3.7,7.41,0.0
446,ATL_11_18,Rina,0,0,8.620889275801519,10.067808258737845,0,0,7.307768185005431,8.788136640976816,4,0,6.344987458536545,8.04304534128666,140,0.0,0.0,0.0,0.0,2.86,0.0
447,ATL_17_11,Irma,1,0,4.1588830833596715,4.852030263919617,7,1,3.3989702064874647,4.075425962969344,9,1,3.097071422031166,3.8744749134557583,282,0.35,0.0,2.48,0.35,3.19,0.35
448,WPAC_15_21,Dujuan,2,1,3.6247575128615814,4.184373300797004,5,1,3.1986731175506815,3.8250546017983655,5,0,3.423386442583337,4.344758166904416,45,4.44,2.22,11.11,2.22,11.11,0.0
449,WPAC_11_20,Nesat,0,0,4.1588830833596715,4.852030263919617,4,2,3.324330331691134,3.9821261194739312,3,0,3.5459764544223025,4.515087695107737,48,0.0,0.0,8.33,4.17,6.25,0.0
450,WPAC_14_18,Phanfone,0,0,6.6371786744332955,7.77661295762166,0,0,5.703782474656201,6.855075021153224,0,0,4.736968374502718,5.969644134107703,77,0.0,0.0,0.0,0.0,0.0,0.0
451,WPAC_20_21,Molave,0,0,6.59167373200866,7.690286020676769,0,0,6.553933404025811,7.84584316475229,2,0,5.802076675050433,7.364469939814391,95,0.0,0.0,0.0,0.0,2.11,0.0
452,ATL_16_15,Nicole,0,0,8.440852801386358,9.857918821173001,0,0,7.613324979540639,9.170082634145826,3,0,6.658994503112403,8.479875631108534,179,0.0,0.0,0.0,0.0,1.68,0.0
453,WPAC_19_9,Francisco,0,0,6.697034247666484,7.795646536334593,1,0,5.779971613013748,6.878390925987212,1,0,5.742831894405603,7.312753925253174,39,0.0,0.0,2.56,0.0,2.56,0.0
454,ATL_20_8,Hanna,10,10,0.6931471805599453,0.6931471805599453,0,0,1.6479184330021641,1.886611246112719,0,0,1.6305748986668251,1.9695589531698325,24,41.67,41.67,0.0,0.0,0.0,0.0
455,WPAC_17_25,Lan,0,0,7.812555651793488,9.155344324418564,2,0,6.6225192629522915,8.003496006523337,4,0,6.409403428656446,8.209959667094715,88,0.0,0.0,2.27,0.0,4.55,0.0
456,WPAC_11_4,Songda,6,0,5.967748020490667,6.884038752364822,10,3,5.545177444479563,6.58489821531948,8,0,5.7460396869213355,7.323992137889076,155,3.87,0.0,6.45,1.94,5.16,0.0
457,IO_10_4,Giri,0,0,1.7068099508303562,1.9095425048844386,0,0,1.5040773967762737,1.706809950830356,0,0,1.4192037756455158,1.6688790431424356,12,0.0,0.0,0.0,0.0,0.0,0.0
458,SHEM_13_3,Claudia,0,0,0.6931471805599453,0.6931471805599453,0,0,0.6931471805599453,0.6931471805599453,0,0,0.6931471805599453,0.6931471805599453,3,0.0,0.0,0.0,0.0,0.0,0.0
459,IO_12_6,Thane,5,2,2.7204727211007667,3.125937829208931,0,0,3.465735902799726,4.158883083359671,2,0,3.048008791116305,3.819771332556364,55,9.09,3.64,0.0,0.0,3.64,0.0
460,SHEM_19_7,Cilida,2,1,2.7204727211007667,3.125937829208931,4,3,2.0794415416798357,2.4260151319598084,1,1,3.0410929576685657,3.9081700813008786,24,8.33,4.17,16.67,12.5,4.17,4.17
461,ATL_12_9,Isaac,0,0,7.812555651793488,9.155344324418564,0,0,7.739068926925087,9.39918308648933,0,0,6.243558837943017,7.954047465893845,154,0.0,0.0,0.0,0.0,0.0,0.0
462,ATL_10_18,Paula,0,0,7.438971592395863,8.537583881063972,0,0,6.4483224149789535,7.573925481459863,3,0,5.791637378323584,7.141586629893155,166,0.0,0.0,0.0,0.0,1.81,0.0
463,EPAC_19_11,Juliette,2,1,3.4396779022302186,3.988984046564273,2,2,2.8903717578961645,3.439677902230219,2,0,3.682064462484429,4.744757848677919,18,11.11,5.56,11.11,11.11,11.11,0.0
464,ATL_14_3,Bertha,0,0,8.317766166719343,9.704060527839234,0,0,6.76987157161875,8.059979986414913,2,0,6.102827934357649,7.679199412004023,177,0.0,0.0,0.0,0.0,1.13,0.0
465,WPAC_19_26,Fengshen,2,1,4.1588830833596715,4.852030263919617,2,2,3.859342747599233,4.650891639359054,2,1,3.9914167853582634,5.0946000125376445,74,2.7,1.35,2.7,2.7,2.7,1.35
466,WPAC_17_14,Banyan,0,0,5.391255362207305,6.189763058425076,0,0,4.50258359721299,5.281655906236265,1,0,3.983068768803574,4.899911206639235,111,0.0,0.0,0.0,0.0,0.9,0.0
467,SHEM_14_18,Lusi,0,0,8.317766166719343,9.704060527839234,0,0,6.7083282542852425,7.983050839748028,2,0,6.04982642752422,7.603156797044399,143,0.0,0.0,0.0,0.0,1.4,0.0
468,WPAC_18_22,Soulik,1,0,2.7204727211007667,3.125937829208931,1,0,2.525728644308255,2.9838740102453327,1,0,2.89035736657161,3.6749352828958504,9,11.11,0.0,11.11,0.0,11.11,0.0
469,WPAC_17_15,Hato,0,0,8.161418163302303,9.377813487626796,0,0,7.052721049232321,8.266595167206347,2,0,6.808691203053327,8.48987892168559,93,0.0,0.0,0.0,0.0,2.15,0.0
470,EPAC_19_13,Kiko,0,0,6.792344427470809,7.890956716138918,1,0,6.040849772288725,7.204488625080934,4,0,5.377204631029132,6.761672300318272,129,0.0,0.0,0.78,0.0,3.1,0.0
471,WPAC_18_33,Usagi,0,0,4.949724891035982,5.7199474115095565,5,0,4.31748811353631,5.122207069753361,5,0,4.429469067785517,5.606558499754266,80,0.0,0.0,6.25,0.0,6.25,0.0
472,EPAC_18_16,Norman,14,7,3.9605845720425776,4.548371236944697,15,7,3.871201010907891,4.564348191467836,8,3,4.218457580530327,5.368578715031667,170,8.24,4.12,8.82,4.12,4.71,1.76
473,SHEM_14_15,Guito,0,0,4.564348191467836,5.2574953720277815,0,0,3.1294719561211215,3.687870011497895,0,0,3.1431037347979887,3.9236122784833407,7,0.0,0.0,0.0,0.0,0.0,0.0
474,ATL_17_16,Nate,4,1,2.7204727211007667,3.125937829208931,5,3,2.525728644308255,2.9838740102453327,1,0,3.275706737001241,4.218316142715442,29,13.79,3.45,17.24,10.34,3.45,0.0
475,WPAC_19_15,Lingling,5,4,2.537022650927015,2.8247047233787956,5,4,2.4849066497880004,2.831480240067973,4,0,2.899842755521079,3.5886781778536863,53,9.43,7.55,9.43,7.55,7.55,0.0
476,ATL_12_5,Ernesto,0,0,9.179598599096614,10.696181165209834,0,0,7.6549526822500615,9.276057651117313,1,0,6.3722027903385925,8.077349147942193,186,0.0,0.0,0.0,0.0,0.54,0.0
477,SHEM_16_8,Corentin,0,0,3.6247575128615814,4.184373300797004,0,0,2.525728644308255,2.9838740102453327,0,0,2.384076515348334,2.9433210946495816,5,0.0,0.0,0.0,0.0,0.0,0.0
